"STATION","DATE","PRCP","TMAX","TMIN"
"USW00094995","2012-09-01","0.00","94","61"
"USW00094995","2012-09-02","0.00","96","59"
"USW00094995","2012-09-03","0.00","86","68"
"USW00094995","2012-09-04","0.01","101","63"
"USW00094995","2012-09-05","0.00","90","51"
"USW00094995","2012-09-06","0.00","92","46"
"USW00094995","2012-09-07","0.00","75","51"
"USW00094995","2012-09-08","0.00","85","40"
"USW00094995","2012-09-09","0.00","78","41"
"USW00094995","2012-09-10","0.00","88","53"
"USW00094995","2012-09-11","0.00","96","61"
"USW00094995","2012-09-12","1.63","77","54"
"USW00094995","2012-09-13","0.07","67","50"
"USW00094995","2012-09-14","0.00","79","45"
"USW00094995","2012-09-15","0.00","78","41"
"USW00094995","2012-09-16","0.00","79","57"
"USW00094995","2012-09-17","0.00","68","42"
"USW00094995","2012-09-18","0.00","72","35"
"USW00094995","2012-09-19","0.00","93","47"
"USW00094995","2012-09-20","0.00","76","42"
"USW00094995","2012-09-21","0.00","78","44"
"USW00094995","2012-09-22","0.00","66","33"
"USW00094995","2012-09-23","0.00","71","31"
"USW00094995","2012-09-24","0.00","75","39"
"USW00094995","2012-09-25","0.00","85","47"
"USW00094995","2012-09-26","0.00","78","41"
"USW00094995","2012-09-27","0.00","78","35"
"USW00094995","2012-09-28","0.00","77","34"
"USW00094995","2012-09-29","0.00","79","37"
"USW00094995","2012-09-30","0.00","78","43"
"USW00094995","2012-10-01","0.00","76","41"
"USW00094995","2012-10-02","0.00","74","31"
"USW00094995","2012-10-03","0.00","82","41"
"USW00094995","2012-10-04","0.00","58","42"
"USW00094995","2012-10-05","0.00","53","29"
"USW00094995","2012-10-06","0.00","48","24"
"USW00094995","2012-10-07","0.00","57","20"
"USW00094995","2012-10-08","0.00","73","38"
"USW00094995","2012-10-09","0.00","57","28"
"USW00094995","2012-10-10","0.00","65","23"
"USW00094995","2012-10-11","0.00","66","46"
"USW00094995","2012-10-12","0.01","54","34"
"USW00094995","2012-10-13","0.54","74","52"
"USW00094995","2012-10-14","0.22","68","41"
"USW00094995","2012-10-15","0.00","77","36"
"USW00094995","2012-10-16","0.00","81","52"
"USW00094995","2012-10-17","0.01","68","50"
"USW00094995","2012-10-18","0.08","51","45"
"USW00094995","2012-10-19","0.00","54","32"
"USW00094995","2012-10-20","0.00","69","29"
"USW00094995","2012-10-21","0.00","82","45"
"USW00094995","2012-10-22","0.02","65","54"
"USW00094995","2012-10-23","0.00","78","50"
"USW00094995","2012-10-24","0.03","57","45"
"USW00094995","2012-10-25","0.40","45","32"
"USW00094995","2012-10-26","0.00","43","21"
"USW00094995","2012-10-27","0.00","47","19"
"USW00094995","2012-10-28","0.00","55","31"
"USW00094995","2012-10-29","0.00","62","41"
"USW00094995","2012-10-30","0.00","56","30"
"USW00094995","2012-10-31","0.00","63","26"
"USW00094995","2012-11-01","0.00","61","31"
"USW00094995","2012-11-02","0.00","57","31"
"USW00094995","2012-11-03","0.00","55","24"
"USW00094995","2012-11-04","0.07","63","31"
"USW00094995","2012-11-05","0.00","45","38"
"USW00094995","2012-11-06","0.00","58","37"
"USW00094995","2012-11-07","0.00","56","26"
"USW00094995","2012-11-08","0.00","68","36"
"USW00094995","2012-11-09","0.00","69","34"
"USW00094995","2012-11-10","0.16","78","42"
"USW00094995","2012-11-11","0.00","42","20"
"USW00094995","2012-11-12","0.00","43","18"
"USW00094995","2012-11-13","0.00","59","16"
"USW00094995","2012-11-14","0.00","58","32"
"USW00094995","2012-11-15","0.00","61","27"
"USW00094995","2012-11-16","0.00","58","18"
"USW00094995","2012-11-17","0.00","64","34"
"USW00094995","2012-11-18","0.00","62","42"
"USW00094995","2012-11-19","0.00","63","32"
"USW00094995","2012-11-20","0.00","65","25"
"USW00094995","2012-11-21","0.00","73","48"
"USW00094995","2012-11-22","0.00","65","35"
"USW00094995","2012-11-23","0.00","41","15"
"USW00094995","2012-11-24","0.00","49","15"
"USW00094995","2012-11-25","0.00","45","26"
"USW00094995","2012-11-26","0.01","33","8"
"USW00094995","2012-11-27","0.00","44","8"
"USW00094995","2012-11-28","0.00","52","12"
"USW00094995","2012-11-29","0.00","58","27"
"USW00094995","2012-11-30","0.00","49","26"
"USW00094995","2012-12-01","0.00","59","36"
"USW00094995","2012-12-02","0.00","68","28"
"USW00094995","2012-12-03","0.00","64","31"
"USW00094995","2012-12-04","0.00","61","21"
"USW00094995","2012-12-05","0.00","60","24"
"USW00094995","2012-12-06","0.00","52","40"
"USW00094995","2012-12-07","0.00","46","23"
"USW00094995","2012-12-08","0.00","40","19"
"USW00094995","2012-12-09","0.00","38","15"
"USW00094995","2012-12-10","0.00","31","2"
"USW00094995","2012-12-11","0.00","46","15"
"USW00094995","2012-12-12","0.00","53","31"
"USW00094995","2012-12-13","0.00","53","21"
"USW00094995","2012-12-14","0.13","57","14"
"USW00094995","2012-12-15","0.59","46","32"
"USW00094995","2012-12-16","0.00","34","28"
"USW00094995","2012-12-17","0.00","32","24"
"USW00094995","2012-12-18","0.00","48","24"
"USW00094995","2012-12-19","1.04","36","27"
"USW00094995","2012-12-20","0.09","27","11"
"USW00094995","2012-12-21","0.00","31","3"
"USW00094995","2012-12-22","0.00","37","14"
"USW00094995","2012-12-23","0.00","18","7"
"USW00094995","2012-12-24","0.00","17","5"
"USW00094995","2012-12-25","0.00","13","2"
"USW00094995","2012-12-26","0.00","13","-3"
"USW00094995","2012-12-27","0.01","24","2"
"USW00094995","2012-12-28","0.00","22","16"
"USW00094995","2012-12-29","0.00","28","3"
"USW00094995","2012-12-30","0.00","44","11"
"USW00094995","2012-12-31","0.02","27","15"
"USW00094995","2013-01-01","0.00","22","3"
"USW00094995","2013-01-02","0.00","35","12"
"USW00094995","2013-01-03","0.00","31","12"
"USW00094995","2013-01-04","0.00","35","15"
"USW00094995","2013-01-05","0.00","32","16"
"USW00094995","2013-01-06","0.00","36","8"
"USW00094995","2013-01-07","0.00","40","20"
"USW00094995","2013-01-08","0.00","41","17"
"USW00094995","2013-01-09","0.00","47","21"
"USW00094995","2013-01-10","0.31","38","29"
"USW00094995","2013-01-11","0.00","52","26"
"USW00094995","2013-01-12","0.00","26","11"
"USW00094995","2013-01-13","0.00","21","6"
"USW00094995","2013-01-14","0.00","29","2"
"USW00094995","2013-01-15","0.00","36","9"
"USW00094995","2013-01-16","0.00","52","24"
"USW00094995","2013-01-17","0.00","45","22"
"USW00094995","2013-01-18","0.00","53","30"
"USW00094995","2013-01-19","0.00","54","24"
"USW00094995","2013-01-20","0.00","24","9"
"USW00094995","2013-01-21","0.00","16","9"
"USW00094995","2013-01-22","0.00","25","11"
"USW00094995","2013-01-23","0.00","33","9"
"USW00094995","2013-01-24","0.00","20","2"
"USW00094995","2013-01-25","0.00","52","11"
"USW00094995","2013-01-26","0.00","57","19"
"USW00094995","2013-01-27","0.17","44","35"
"USW00094995","2013-01-28","0.00","45","33"
"USW00094995","2013-01-29","0.20","39","30"
"USW00094995","2013-01-30","0.20","30","3"
"USW00094995","2013-01-31","0.00","16","-5"
"USW00094995","2013-02-01","0.00","27","-1"
"USW00094995","2013-02-02","0.00","43","21"
"USW00094995","2013-02-03","0.00","43","20"
"USW00094995","2013-02-04","0.00","39","23"
"USW00094995","2013-02-05","0.00","53","26"
"USW00094995","2013-02-06","0.00","60","31"
"USW00094995","2013-02-07","0.00","39","29"
"USW00094995","2013-02-08","0.00","36","22"
"USW00094995","2013-02-09","0.00","54","28"
"USW00094995","2013-02-10","0.06","44","32"
"USW00094995","2013-02-11","0.00","40","22"
"USW00094995","2013-02-12","0.00","49","17"
"USW00094995","2013-02-13","0.00","55","19"
"USW00094995","2013-02-14","0.05","45","20"
"USW00094995","2013-02-15","0.03","33","8"
"USW00094995","2013-02-16","0.00","37","8"
"USW00094995","2013-02-17","0.00","60","20"
"USW00094995","2013-02-18","0.04","41","22"
"USW00094995","2013-02-19","0.00","29","7"
"USW00094995","2013-02-20","0.00","24","6"
"USW00094995","2013-02-21","0.60","23","20"
"USW00094995","2013-02-22","0.03","22","2"
"USW00094995","2013-02-23","0.00","38","-1"
"USW00094995","2013-02-24","0.00","42","20"
"USW00094995","2013-02-25","0.00","34","26"
"USW00094995","2013-02-26","0.06","31","24"
"USW00094995","2013-02-27","0.00","41","25"
"USW00094995","2013-02-28","0.00","34","26"
"USW00094995","2013-03-01","0.00","33","17"
"USW00094995","2013-03-02","0.00","43","9"
"USW00094995","2013-03-03","0.00","45","25"
"USW00094995","2013-03-04","0.03","43","27"
"USW00094995","2013-03-05","0.00","34","19"
"USW00094995","2013-03-06","0.00","41","18"
"USW00094995","2013-03-07","0.00","57","23"
"USW00094995","2013-03-08","0.15","62","29"
"USW00094995","2013-03-09","0.07","59","35"
"USW00094995","2013-03-10","0.86","35","22"
"USW00094995","2013-03-11","0.00","32","16"
"USW00094995","2013-03-12","0.00","34","20"
"USW00094995","2013-03-13","0.00","40","10"
"USW00094995","2013-03-14","0.00","59","29"
"USW00094995","2013-03-15","0.00","64","32"
"USW00094995","2013-03-16","0.00","40","28"
"USW00094995","2013-03-17","0.06","49","24"
"USW00094995","2013-03-18","0.01","42","20"
"USW00094995","2013-03-19","0.00","54","22"
"USW00094995","2013-03-20","0.00","39","16"
"USW00094995","2013-03-21","0.05","34","18"
"USW00094995","2013-03-22","0.01","35","27"
"USW00094995","2013-03-23","0.14","39","28"
"USW00094995","2013-03-24","0.08","29","24"
"USW00094995","2013-03-25","0.03","32","23"
"USW00094995","2013-03-26","0.00","42","11"
"USW00094995","2013-03-27","0.00","54","26"
"USW00094995","2013-03-28","0.00","61","25"
"USW00094995","2013-03-29","0.00","71","27"
"USW00094995","2013-03-30","0.76","69","48"
"USW00094995","2013-03-31","0.12","60","32"
"USW00094995","2013-04-01","0.00","42","21"
"USW00094995","2013-04-02","0.00","53","17"
"USW00094995","2013-04-03","0.00","56","29"
"USW00094995","2013-04-04","0.00","65","24"
"USW00094995","2013-04-05","0.00","73","29"
"USW00094995","2013-04-06","0.00","72","45"
"USW00094995","2013-04-07","0.21","76","37"
"USW00094995","2013-04-08","0.00","68","46"
"USW00094995","2013-04-09","0.69","62","33"
"USW00094995","2013-04-10","0.24","36","31"
"USW00094995","2013-04-11","0.02","36","29"
"USW00094995","2013-04-12","0.00","46","31"
"USW00094995","2013-04-13","0.08","60","22"
"USW00094995","2013-04-14","0.00","66","42"
"USW00094995","2013-04-15","0.00","47","32"
"USW00094995","2013-04-16","0.00","52","35"
"USW00094995","2013-04-17","0.87","45","36"
"USW00094995","2013-04-18","0.26","37","31"
"USW00094995","2013-04-19","0.00","49","24"
"USW00094995","2013-04-20","0.00","50","20"
"USW00094995","2013-04-21","0.42","70","40"
"USW00094995","2013-04-22","1.39","54","32"
"USW00094995","2013-04-23","0.00","40","24"
"USW00094995","2013-04-24","0.00","62","21"
"USW00094995","2013-04-25","0.00","71","26"
"USW00094995","2013-04-26","0.00","69","41"
"USW00094995","2013-04-27","0.00","71","38"
"USW00094995","2013-04-28","0.00","82","45"
"USW00094995","2013-04-29","0.00","85","51"
"USW00094995","2013-04-30","0.00","74","57"
"USW00094995","2013-05-01","1.63","57","32"
"USW00094995","2013-05-02","0.04","51","32"
"USW00094995","2013-05-03","0.00","51","31"
"USW00094995","2013-05-04","0.06","43","36"
"USW00094995","2013-05-05","0.00","56","41"
"USW00094995","2013-05-06","0.00","68","46"
"USW00094995","2013-05-07","0.01","74","39"
"USW00094995","2013-05-09","0.03","69","54"
"USW00094995","2013-05-10","0.00","71","45"
"USW00094995","2013-05-11","0.00","64","32"
"USW00094995","2013-05-12","0.00","67","30"
"USW00094995","2013-05-13","0.00","85","47"
"USW00094995","2013-05-14","0.00","98","61"
"USW00094995","2013-05-15","0.00","85","58"
"USW00094995","2013-05-16","0.00","84","57"
"USW00094995","2013-05-17","0.00","85","60"
"USW00094995","2013-05-18","0.87","84","60"
"USW00094995","2013-05-19","0.21","79","58"
"USW00094995","2013-05-20","0.00","76","57"
"USW00094995","2013-05-21","0.00","63","53"
"USW00094995","2013-05-22","0.00","61","50"
"USW00094995","2013-05-23","0.00","72","52"
"USW00094995","2013-05-24","0.00","74","46"
"USW00094995","2013-05-25","0.41","81","59"
"USW00094995","2013-05-26","0.00","84","66"
"USW00094995","2013-05-27","2.62","79","60"
"USW00094995","2013-05-28","0.00","81","61"
"USW00094995","2013-05-29","1.36","78","62"
"USW00094995","2013-05-30","0.30","75","58"
"USW00094995","2013-05-31","0.00","78","52"
"USW00094995","2013-06-01","0.00","64","53"
"USW00094995","2013-06-02","0.00","69","51"
"USW00094995","2013-06-03","0.00","75","49"
"USW00094995","2013-06-04","0.00","76","60"
"USW00094995","2013-06-05","0.31","73","53"
"USW00094995","2013-06-06","0.00","74","49"
"USW00094995","2013-06-07","0.00","74","45"
"USW00094995","2013-06-08","0.49","74","56"
"USW00094995","2013-06-09","0.00","73","58"
"USW00094995","2013-06-10","0.00","82","51"
"USW00094995","2013-06-11","0.00","89","67"
"USW00094995","2013-06-12","0.12","88","59"
"USW00094995","2013-06-13","0.12","77","55"
"USW00094995","2013-06-14","0.00","89","62"
"USW00094995","2013-06-15","0.06","81","66"
"USW00094995","2013-06-16","0.00","85","66"
"USW00094995","2013-06-17","0.00","87","63"
"USW00094995","2013-06-18","0.00","82","59"
"USW00094995","2013-06-19","0.00","85","63"
"USW00094995","2013-06-20","0.00","89","66"
"USW00094995","2013-06-21","0.00","93","77"
"USW00094995","2013-06-22","0.00","89","69"
"USW00094995","2013-06-23","0.46","80","65"
"USW00094995","2013-06-24","0.38","83","70"
"USW00094995","2013-06-25","0.00","87","71"
"USW00094995","2013-06-26","0.00","91","67"
"USW00094995","2013-06-27","0.43","83","65"
"USW00094995","2013-06-28","0.00","85","63"
"USW00094995","2013-06-29","0.00","81","60"
"USW00094995","2013-06-30","0.00","78","53"
"USW00094995","2013-07-01","0.00","81","48"
"USW00094995","2013-07-02","0.00","81","52"
"USW00094995","2013-07-03","0.00","84","53"
"USW00094995","2013-07-04","0.00","85","59"
"USW00094995","2013-07-05","0.00","86","63"
"USW00094995","2013-07-06","0.00","87","67"
"USW00094995","2013-07-07","0.00","92","72"
"USW00094995","2013-07-08","0.00","89","73"
"USW00094995","2013-07-09","0.03","95","71"
"USW00094995","2013-07-10","0.00","86","63"
"USW00094995","2013-07-11","0.00","86","61"
"USW00094995","2013-07-12","0.00","92","66"
"USW00094995","2013-07-13","0.00","91","72"
"USW00094995","2013-07-14","0.00","86","63"
"USW00094995","2013-07-15","0.00","89","58"
"USW00094995","2013-07-16","0.00","90","67"
"USW00094995","2013-07-17","0.00","91","67"
"USW00094995","2013-07-18","0.00","92","71"
"USW00094995","2013-07-19","0.00","93","68"
"USW00094995","2013-07-20","0.00","87","62"
"USW00094995","2013-07-21","0.05","90","66"
"USW00094995","2013-07-22","0.00","95","67"
"USW00094995","2013-07-23","0.33","81","63"
"USW00094995","2013-07-24","0.00","85","56"
"USW00094995","2013-07-25","0.00","78","66"
"USW00094995","2013-07-26","0.00","80","51"
"USW00094995","2013-07-27","0.00","75","49"
"USW00094995","2013-07-28","0.00","79","45"
"USW00094995","2013-07-29","0.56","66","59"
"USW00094995","2013-07-30","0.00","80","62"
"USW00094995","2013-07-31","0.00","85","58"
"USW00094995","2013-08-01","0.61","88","58"
"USW00094995","2013-08-02","0.04","83","63"
"USW00094995","2013-08-03","0.00","80","60"
"USW00094995","2013-08-04","0.00","78","59"
"USW00094995","2013-08-05","0.00","86","68"
"USW00094995","2013-08-06","0.00","89","66"
"USW00094995","2013-08-07","0.00","85","63"
"USW00094995","2013-08-08","0.00","76","62"
"USW00094995","2013-08-09","0.00","83","58"
"USW00094995","2013-08-10","0.00","84","52"
"USW00094995","2013-08-11","0.00","86","63"
"USW00094995","2013-08-12","0.09","87","62"
"USW00094995","2013-08-13","0.00","79","59"
"USW00094995","2013-08-14","0.00","78","53"
"USW00094995","2013-08-15","0.29","71","62"
"USW00094995","2013-08-16","0.00","76","61"
"USW00094995","2013-08-17","0.00","80","55"
"USW00094995","2013-08-18","0.00","81","51"
"USW00094995","2013-08-19","0.00","86","63"
"USW00094995","2013-08-20","0.00","89","71"
"USW00094995","2013-08-21","0.00","93","70"
"USW00094995","2013-08-22","0.01","86","68"
"USW00094995","2013-08-23","0.00","92","67"
"USW00094995","2013-08-24","0.00","94","74"
"USW00094995","2013-08-25","0.00","95","75"
"USW00094995","2013-08-26","0.00","95","76"
"USW00094995","2013-08-27","0.00","96","75"
"USW00094995","2013-08-28","0.00","95","71"
"USW00094995","2013-08-29","0.00","98","68"
"USW00094995","2013-08-30","0.00","99","71"
"USW00094995","2013-08-31","0.00","94","70"
"USW00094995","2013-09-01","0.05","87","58"
"USW00094995","2013-09-02","0.00","82","52"
"USW00094995","2013-09-03","0.00","86","49"
"USW00094995","2013-09-04","0.00","88","59"
"USW00094995","2013-09-05","0.00","89","65"
"USW00094995","2013-09-06","0.00","94","65"
"USW00094995","2013-09-07","0.00","94","68"
"USW00094995","2013-09-08","0.00","96","66"
"USW00094995","2013-09-09","0.00","98","76"
"USW00094995","2013-09-10","1.52","96","70"
"USW00094995","2013-09-11","0.57","82","69"
"USW00094995","2013-09-12","0.00","81","55"
"USW00094995","2013-09-13","0.00","76","48"
"USW00094995","2013-09-14","0.00","79","50"
"USW00094995","2013-09-15","0.28","70","62"
"USW00094995","2013-09-16","0.02","65","53"
"USW00094995","2013-09-17","0.31","78","58"
"USW00094995","2013-09-18","0.00","91","68"
"USW00094995","2013-09-19","0.17","83","57"
"USW00094995","2013-09-20","0.00","73","46"
"USW00094995","2013-09-21","0.00","79","43"
"USW00094995","2013-09-22","0.00","81","58"
"USW00094995","2013-09-23","0.00","79","51"
"USW00094995","2013-09-24","0.00","72","51"
"USW00094995","2013-09-25","0.00","80","48"
"USW00094995","2013-09-26","0.00","89","61"
"USW00094995","2013-09-27","0.00","89","68"
"USW00094995","2013-09-28","0.38","75","44"
"USW00094995","2013-09-29","0.00","77","43"
"USW00094995","2013-09-30","0.00","81","54"
"USW00094995","2013-10-01","0.00","81","53"
"USW00094995","2013-10-02","0.00","85","53"
"USW00094995","2013-10-03","2.64","81","60"
"USW00094995","2013-10-04","0.00","85","47"
"USW00094995","2013-10-05","0.00","52","43"
"USW00094995","2013-10-06","0.04","58","42"
"USW00094995","2013-10-07","0.00","74","38"
"USW00094995","2013-10-08","0.00","77","54"
"USW00094995","2013-10-09","0.00","80","50"
"USW00094995","2013-10-10","0.00","81","53"
"USW00094995","2013-10-11","0.00","78","46"
"USW00094995","2013-10-12","0.00","67","36"
"USW00094995","2013-10-13","0.00","70","33"
"USW00094995","2013-10-14","0.83","60","46"
"USW00094995","2013-10-15","0.00","53","44"
"USW00094995","2013-10-16","0.00","58","36"
"USW00094995","2013-10-17","0.00","61","34"
"USW00094995","2013-10-18","0.00","50","33"
"USW00094995","2013-10-19","0.00","64","31"
"USW00094995","2013-10-20","0.00","66","38"
"USW00094995","2013-10-21","0.00","56","28"
"USW00094995","2013-10-22","0.00","54","27"
"USW00094995","2013-10-23","0.00","55","27"
"USW00094995","2013-10-24","0.00","51","27"
"USW00094995","2013-10-25","0.00","59","26"
"USW00094995","2013-10-26","0.00","54","26"
"USW00094995","2013-10-27","0.00","71","25"
"USW00094995","2013-10-28","0.03","54","35"
"USW00094995","2013-10-29","0.07","52","43"
"USW00094995","2013-10-30","0.05","56","37"
"USW00094995","2013-10-31","0.00","59","33"
"USW00094995","2013-11-01","0.00","61","36"
"USW00094995","2013-11-02","0.00","59","33"
"USW00094995","2013-11-03","0.00","58","39"
"USW00094995","2013-11-04","0.00","58","32"
"USW00094995","2013-11-05","1.30","45","34"
"USW00094995","2013-11-06","0.00","43","29"
"USW00094995","2013-11-07","0.00","51","27"
"USW00094995","2013-11-08","0.00","63","34"
"USW00094995","2013-11-09","0.00","62","31"
"USW00094995","2013-11-10","0.00","55","25"
"USW00094995","2013-11-11","0.00","50","18"
"USW00094995","2013-11-12","0.00","35","9"
"USW00094995","2013-11-13","0.00","55","25"
"USW00094995","2013-11-14","0.00","54","28"
"USW00094995","2013-11-15","0.00","58","24"
"USW00094995","2013-11-16","0.00","65","33"
"USW00094995","2013-11-17","0.00","57","32"
"USW00094995","2013-11-18","0.00","58","22"
"USW00094995","2013-11-19","0.00","63","33"
"USW00094995","2013-11-20","0.00","61","35"
"USW00094995","2013-11-21","0.06","37","20"
"USW00094995","2013-11-22","0.00","29","12"
"USW00094995","2013-11-23","0.00","24","8"
"USW00094995","2013-11-24","0.00","33","10"
"USW00094995","2013-11-25","0.00","44","26"
"USW00094995","2013-11-26","0.00","34","9"
"USW00094995","2013-11-27","0.00","35","4"
"USW00094995","2013-11-28","0.00","36","12"
"USW00094995","2013-11-29",,"50","11"
"USW00094995","2013-11-30",,"60","23"
"USW00094995","2013-12-01",,"50","17"
"USW00094995","2013-12-02",,"65","31"
"USW00094995","2013-12-03",,"45","29"
"USW00094995","2013-12-04",,"34","16"
"USW00094995","2013-12-05",,"17","7"
"USW00094995","2013-12-06",,"13","-2"
"USW00094995","2013-12-07",,"13","-5"
"USW00094995","2013-12-08",,"17","3"
"USW00094995","2013-12-09",,"15","-7"
"USW00094995","2013-12-10",,"30","10"
"USW00094995","2013-12-11",,"30","1"
"USW00094995","2013-12-12",,"33","11"
"USW00094995","2013-12-13",,"31","9"
"USW00094995","2013-12-14",,"24","8"
"USW00094995","2013-12-15",,"36","13"
"USW00094995","2013-12-16",,"51","11"
"USW00094995","2013-12-17",,"43","20"
"USW00094995","2013-12-18",,"58","24"
"USW00094995","2013-12-19",,"36","17"
"USW00094995","2013-12-20",,"18","12"
"USW00094995","2013-12-21",,"25","16"
"USW00094995","2013-12-22",,"24","8"
"USW00094995","2013-12-23",,"14","-2"
"USW00094995","2013-12-24",,"27","6"
"USW00094995","2013-12-25",,"44","13"
"USW00094995","2013-12-26",,"51","18"
"USW00094995","2013-12-27",,"63","16"
"USW00094995","2013-12-28",,"60","17"
"USW00094995","2013-12-29",,"17","0"
"USW00094995","2013-12-30",,"42","2"
"USW00094995","2013-12-31",,"43","5"
"USW00094995","2014-01-01",,"12","0"
"USW00094995","2014-01-02",,"10","-6"
"USW00094995","2014-01-03",,"39","3"
"USW00094995","2014-01-04",,"37","8"
"USW00094995","2014-01-05",,"12","-8"
"USW00094995","2014-01-06",,"8","-9"
"USW00094995","2014-01-07",,"36","-1"
"USW00094995","2014-01-08",,"20","16"
"USW00094995","2014-01-09",,"29","1"
"USW00094995","2014-01-10",,"34","22"
"USW00094995","2014-01-11",,"49","21"
"USW00094995","2014-01-12",,"52","39"
"USW00094995","2014-01-13",,"49","27"
"USW00094995","2014-01-14",,"46","18"
"USW00094995","2014-01-15",,"40","3"
"USW00094995","2014-01-16",,"44","18"
"USW00094995","2014-01-17",,"36","9"
"USW00094995","2014-01-18",,"44","14"
"USW00094995","2014-01-19",,"67","15"
"USW00094995","2014-01-20",,"48","4"
"USW00094995","2014-01-21",,"26","-4"
"USW00094995","2014-01-22",,"32","-2"
"USW00094995","2014-01-23",,"17","-6"
"USW00094995","2014-01-24",,"53","13"
"USW00094995","2014-01-25",,"49","30"
"USW00094995","2014-01-26",,"55","6"
"USW00094995","2014-01-27",,"13","-8"
"USW00094995","2014-01-28",,"22","-10"
"USW00094995","2014-01-29",,"46","-3"
"USW00094995","2014-01-30",,"41","20"
"USW00094995","2014-01-31",,"26","14"
"USW00094995","2014-02-01",,"25","10"
"USW00094995","2014-02-02",,"31","-6"
"USW00094995","2014-02-03",,"32","4"
"USW00094995","2014-02-04",,"24","4"
"USW00094995","2014-02-05",,"9","-5"
"USW00094995","2014-02-06",,"9","-13"
"USW00094995","2014-02-07",,"13","-7"
"USW00094995","2014-02-08",,"28","11"
"USW00094995","2014-02-09",,"20","9"
"USW00094995","2014-02-10",,"12","-12"
"USW00094995","2014-02-11",,"21","-2"
"USW00094995","2014-02-12",,"28","17"
"USW00094995","2014-02-13","0.00","54","26"
"USW00094995","2014-02-14","0.01","33","15"
"USW00094995","2014-02-15","0.00","58","20"
"USW00094995","2014-02-16","0.00","36","24"
"USW00094995","2014-02-17","0.04","56","26"
"USW00094995","2014-02-18","0.00","68","36"
"USW00094995","2014-02-19","0.00","54","18"
"USW00094995","2014-02-20","0.22","43","26"
"USW00094995","2014-02-21","0.00","52","19"
"USW00094995","2014-02-22","0.00","42","25"
"USW00094995","2014-02-23","0.00","31","21"
"USW00094995","2014-02-24","0.03","27","19"
"USW00094995","2014-02-25","0.01","22","7"
"USW00094995","2014-02-26","0.00","36","-4"
"USW00094995","2014-02-27","0.00","23","6"
"USW00094995","2014-02-28","0.00","46","15"
"USW00094995","2014-03-01","0.04","19","1"
"USW00094995","2014-03-02","0.00","5","-5"
"USW00094995","2014-03-03","0.00","21","-9"
"USW00094995","2014-03-04","0.00","42","9"
"USW00094995","2014-03-05","0.00","35","17"
"USW00094995","2014-03-06","0.00","42","15"
"USW00094995","2014-03-07","0.00","44","27"
"USW00094995","2014-03-08","0.00","41","17"
"USW00094995","2014-03-09","0.00","72","25"
"USW00094995","2014-03-10","0.00","76","37"
"USW00094995","2014-03-11","0.02","53","33"
"USW00094995","2014-03-12","0.00","56","25"
"USW00094995","2014-03-13","0.00","69","22"
"USW00094995","2014-03-14","0.00","61","29"
"USW00094995","2014-03-15","0.01","72","29"
"USW00094995","2014-03-16","0.01","42","22"
"USW00094995","2014-03-17","0.00","62","24"
"USW00094995","2014-03-18","0.02","57","31"
"USW00094995","2014-03-19","0.01","54","24"
"USW00094995","2014-03-20","0.00","66","20"
"USW00094995","2014-03-21","0.00","59","28"
"USW00094995","2014-03-22","0.00","34","20"
"USW00094995","2014-03-23","0.00","41","6"
"USW00094995","2014-03-24","0.00","49","17"
"USW00094995","2014-03-25","0.00","40","17"
"USW00094995","2014-03-26","0.00","66","23"
"USW00094995","2014-03-27","0.07","57","33"
"USW00094995","2014-03-28","0.00","48","19"
"USW00094995","2014-03-29","0.00","59","16"
"USW00094995","2014-03-30","0.00","75","46"
"USW00094995","2014-03-31","0.00","71","27"
"USW00094995","2014-04-01","0.00","44","19"
"USW00094995","2014-04-02","0.00","44","32"
"USW00094995","2014-04-03","0.31","41","33"
"USW00094995","2014-04-04","0.01","46","24"
"USW00094995","2014-04-05","0.00","65","24"
"USW00094995","2014-04-06","0.00","65","41"
"USW00094995","2014-04-07","0.02","66","38"
"USW00094995","2014-04-08","0.00","60","30"
"USW00094995","2014-04-09","0.00","82","29"
"USW00094995","2014-04-10","0.00","69","40"
"USW00094995","2014-04-11","0.00","77","35"
"USW00094995","2014-04-12","0.00","85","56"
"USW00094995","2014-04-13","2.63","62","31"
"USW00094995","2014-04-14","0.00","42","25"
"USW00094995","2014-04-15","0.00","57","19"
"USW00094995","2014-04-16","0.00","68","35"
"USW00094995","2014-04-17","0.00","55","32"
"USW00094995","2014-04-18","0.00","71","32"
"USW00094995","2014-04-19","0.00","80","51"
"USW00094995","2014-04-20","0.46","82","59"
"USW00094995","2014-04-21","0.01","75","46"
"USW00094995","2014-04-22","0.00","72","32"
"USW00094995","2014-04-23","0.07","65","49"
"USW00094995","2014-04-24","0.46","65","42"
"USW00094995","2014-04-25","0.00","80","35"
"USW00094995","2014-04-26","0.00","82","47"
"USW00094995","2014-04-27","0.70","71","59"
"USW00094995","2014-04-28","0.00","61","46"
"USW00094995","2014-04-29","0.33","50","38"
"USW00094995","2014-04-30","0.00","49","41"
"USW00094995","2014-05-01","0.00","52","36"
"USW00094995","2014-05-02","0.00","74","34"
"USW00094995","2014-05-03","0.00","74","39"
"USW00094995","2014-05-04","0.00","73","49"
"USW00094995","2014-05-05","0.00","75","42"
"USW00094995","2014-05-06","0.00","84","52"
"USW00094995","2014-05-07","0.39","96","62"
